timestep,time_elapsed,ego_velocity,desired_speed,distance_to_lead,lead_speed,mode
0,0.0,1.0845428554413616e-07,20,66.36849975585938,1.0040296203922465e-07,0
1,0.1,4.223329321673077e-08,20,66.36849975585938,1.2513945385354173e-07,0
2,0.2,1.660494560392473e-07,20,66.36849975585938,2.075643504250758e-07,0
3,0.30000000000000004,3.1374751352677587e-07,20,66.36849975585938,1.7954785727844546e-07,0
4,0.4,1.3344470235749988e-07,20,66.36849975585938,1.2646958600632048e-08,0
5,0.5,0.0019886494025958064,20,66.36849975585938,3.7702400278349576e-08,0
6,0.6000000000000001,0.8925732374203222,20,66.31796264648438,2.1903780882341162e-09,0
7,0.7000000000000001,1.2884952850872258,20,66.2054138183752,2.4256720271609072e-08,0
8,0.8,1.7729182528217864,20,66.05743408203149,0.20034762174329562,0
9,0.9,2.2602184432797117,20,65.89151000977184,0.4270718465881212,0
10,1.0,2.9319867242132345,20,65.68048095703402,0.5624867135526235,0
11,1.1,3.7095755163218143,20,65.40411376999405,0.6881930999006592,0
12,1.2000000000000002,4.417096610544738,20,65.06344604745482,0.7816064531569561,0
13,1.3,5.118191365248518,20,64.66152954696813,0.8621538915406084,0
14,1.4000000000000001,5.829576748996206,20,64.1981201294551,0.9569495984005613,0
15,1.5,5.867241649228849,20,63.70999147570628,1.04702318062355,0
16,1.6,6.455324050329585,20,63.21112063743693,1.140217071071226,0
17,1.7000000000000002,7.22927045864801,20,62.63958744992121,1.231392031607705,0
18,1.8,8.060969952111316,20,61.99545295008275,1.321692234473968,0
19,1.9000000000000001,8.944309010453924,20,61.27465830188906,1.4147379466512315,0
20,2.0,9.240588932861419,20,60.491729872881066,1.5135048702250495,0
21,2.1,9.788192609682373,20,59.7023927599633,1.6157363733665158,0
22,2.2,10.696495990842887,20,58.834106684253456,1.7198155013059768,0
23,2.3000000000000003,11.402213145560621,20,57.898376773813446,1.8250116202949362,0
24,2.4000000000000004,12.015960788965405,20,56.90884438680947,1.9308157066859812,0
25,2.5,12.590085163589364,20,55.87121631271237,2.0368287669556375,0
26,2.6,13.149099517850484,20,54.78790344163431,2.142672311651779,0
27,2.7,13.590596379870187,20,53.66183546367686,2.2479694009767472,0
28,2.8000000000000003,13.647456314177427,20,52.53433317633421,2.352336896263703,0
29,2.9000000000000004,14.249244887578142,20,51.37344468043334,2.4553902283429174,0
30,3.0,14.75638888812486,20,50.16793951044293,2.5567526958642044,0
31,3.1,15.218616720776897,20,48.92483671559266,2.6560483127259857,0
32,3.2,15.440310688231255,20,47.654908996739756,2.752915397929693,0
33,3.3000000000000003,15.2278071870145,20,46.39987388220648,2.8470010919917192,0
34,3.4000000000000004,14.850919803896826,20,45.186190106152054,2.937975185164854,0
35,3.5,14.483362243923185,20,44.021242925382765,3.0255217728344532,0
36,3.6,14.078253765767249,20,42.89639586941502,3.1093480769674633,0
37,3.7,13.352759320067051,20,41.84448583812332,3.1891873071876655,0
38,3.8000000000000003,12.739015509099762,20,40.86560438704545,3.2647972302076806,0
39,3.9000000000000004,12.381442967294413,20,39.94314996024415,3.3359646998202925,0
40,4.0,12.369593613745797,20,39.04288184969837,3.402505180042694,0
41,4.1000000000000005,12.644770680456563,20,38.13269557421738,3.4642653677225277,0
42,4.2,13.066993831946737,20,37.191534011297854,3.5211258151281086,0
43,4.3,13.32040704612301,20,36.21817646150371,3.5729990226824007,0
44,4.4,13.092766837660617,20,35.25464562178196,3.6198322998471237,0
45,4.5,12.66685677580809,20,34.33179474014883,3.6616053810371954,0
46,4.6000000000000005,12.174579574838978,20,33.459786170745346,3.6983328098046524,0
47,4.7,11.666739374073309,20,32.641458042153985,3.730061793049162,0
48,4.800000000000001,11.262609377065074,20,31.874338430576955,3.7568741082533172,0
49,4.9,10.912660466387447,20,31.135630720381894,3.7788844348594046,0
50,5.0,10.295390883716308,20,30.464580482438485,3.796236300793361,0
51,5.1000000000000005,10.299230412462892,20,29.817211911186437,3.809103990050936,0
52,5.2,10.685506739517281,20,29.14722990346249,3.8176887279087754,0
53,5.300000000000001,11.164310443680257,20,28.424757777581004,3.822218919383252,0
54,5.4,10.983941015929815,20,27.690933189502772,3.8229470497295694,0
55,5.5,11.532147417025223,20,26.930497377652323,3.8201470619228646,0
56,5.6000000000000005,11.372290576852567,20,26.16337831169704,3.8141131644704673,0
57,5.7,11.003834627189631,20,25.425495135885562,3.8051564936387345,1
58,5.800000000000001,10.562253796292913,20,24.727956239900294,3.793603682860836,1
59,5.9,10.281434834879253,20,24.064688639125375,3.7797956707291425,0
60,6.0,9.317047757847558,20,23.46123547010427,3.7640812636367706,0
61,6.1000000000000005,8.505413633802487,20,22.951410159473134,3.746819996777883,0
62,6.2,8.013611356071879,20,22.50182651063931,3.728375696912423,0
63,6.300000000000001,7.8444314342695,20,22.080746299366066,3.7091162439216387,0
64,6.4,8.023915852640295,20,21.654661280060665,3.689410948191067,0
65,6.5,8.311864514083448,20,21.195159662617485,3.6696260206428244,0
66,6.6000000000000005,8.536160165230283,20,20.723695270300368,3.650127433808788,0
67,6.7,9.45635875322876,20,20.175754125448893,3.631272815586354,0
68,6.800000000000001,9.898849372141486,20,19.558050105556557,3.61341788645286,0
69,6.9,9.752685380254672,20,18.932533775280717,3.596901439249725,1
70,7.0,9.433510549809917,20,18.332286101102408,3.5820553526061123,1
71,7.1000000000000005,9.165866581606268,20,17.75968745442785,3.5691988690401173,1
72,7.2,8.243118826754102,20,17.252854107988785,3.5586340648617187,1
73,7.300000000000001,7.5786771525080905,20,16.819720566882545,3.5506494265814883,1
74,7.4,7.001033206701525,20,16.446065678300258,3.5455095988119525,0
75,7.5,6.581065029128026,20,16.122123808950203,3.5434661131531096,0
76,7.6000000000000005,6.544638503378024,20,15.817804777935029,3.5447442751598834,0
77,7.7,5.919790984224714,20,15.546627752927188,3.5495469790547194,1
78,7.800000000000001,5.500180890897438,20,15.331267158518223,3.558053277196143,1
79,7.9,5.2038632668218066,20,15.150940618463403,3.570417664800633,1
80,8.0,4.977875320587289,20,14.997469426625736,3.5867660269062456,1
81,8.1,4.994982822180153,20,14.85214642009455,3.607197307218891,1
82,8.200000000000001,5.048109657508077,20,14.703924368600392,3.6317804087208656,1
83,8.3,5.073645262319336,20,14.562294095237382,3.6605563393489953,1
84,8.4,5.112719680627582,20,14.42145733830603,3.693532013331827,1
85,8.5,5.107902161253983,20,14.285778030459909,3.73068668817774,1
86,8.6,5.023630683916665,20,14.155408823089946,3.7719664813253386,1
87,8.700000000000001,5.01640502308406,20,14.027847357250726,3.8172872309953654,1
88,8.8,5.030806917738837,20,13.908280823305018,3.8665337810432963,1
89,8.9,5.023492783692094,20,13.793536343160067,3.9195571198338093,1
90,9.0,5.046821277794368,20,13.685506124136154,3.9761815329142065,1
91,9.1,4.965412572454544,20,13.586142994902115,4.036201026563473,1
92,9.200000000000001,4.9520170452572385,20,13.492975913592305,4.099378612760953,1
93,9.3,4.984327826770001,20,13.407773243992983,4.165451554220482,1
94,9.4,4.963345181048509,20,13.329680425037267,4.23412802658475,1
95,9.5,4.923665576363199,20,13.261993955174267,4.305085211119887,1
96,9.600000000000001,4.877794302042908,20,13.206117682931549,4.377947836968656,1
97,9.700000000000001,4.830680403752465,20,13.16247888891247,4.452036887998536,1
98,9.8,4.7845344872170905,20,13.13113859607066,4.527207882617671,1
99,9.9,4.740496190633106,20,13.111974730742212,4.6048164687338655,1
100,10.0,4.699254543273174,20,13.104956786592219,4.683186087005143,1
101,10.100000000000001,4.6612859057776275,20,13.10984059208167,4.761509928927164,1
102,10.200000000000001,4.626954581871798,20,13.126076869350383,4.839647327527563,1
103,10.3,4.5965490584730535,20,13.153360428089668,4.917248761197137,1
104,10.4,4.570309661792944,20,13.191172479364678,4.993770158679057,1
105,10.5,4.547964119229859,20,13.237895602964828,5.04622939936114,1
106,10.600000000000001,4.529443285949368,20,13.28989829481577,5.072893659732793,1
