timestep,time_elapsed,ego_velocity,desired_speed,distance_to_lead,lead_speed,mode
0,0.0,6.404057832748475e-08,20,34.220672607421875,1.0040296203922465e-07,0
1,0.1,1.1055185222782354e-07,20,34.220672607421875,1.2513945385354173e-07,0
2,0.2,1.0128414449345446e-08,20,34.220672607421875,2.075643504250758e-07,0
3,0.30000000000000004,1.7449016688548897e-07,20,34.220672607421875,1.7954785727844546e-07,0
4,0.4,1.6452510440308433e-08,20,34.220672607421875,1.2646958600632048e-08,0
5,0.5,0.0017946529099699933,20,34.220672607421875,0.0008146338247488901,0
6,0.6000000000000001,0.782383799564106,20,34.1953735351571,0.4123017649052133,0
7,0.7000000000000001,1.28603243829438,20,34.132476806644945,0.5458282823529343,0
8,0.8,1.7826740745036431,20,34.04031372092889,0.6862846159582804,0
9,0.9,2.3375428700997998,20,33.90753173840485,0.78606266701281,0
10,1.0,2.9867981071441547,20,33.727081298832495,0.8984856006694855,0
11,1.1,3.706662972363971,20,33.48904418945318,1.024268592667293,0
12,1.2000000000000002,4.409857844667271,20,33.19174194369279,1.1418864294081505,0
13,1.3,5.1083255936001075,20,32.835998536682744,1.2483930414535205,0
14,1.4000000000000001,5.442640903439419,20,32.43121338287479,1.3599239613408336,0
15,1.5,5.652372965836606,20,32.021911629081885,1.4817345376757654,0
16,1.6,5.654117237937523,20,31.612091078268705,1.606388614112354,0
17,1.7000000000000002,6.945016069477342,20,31.153015158516542,1.7324622356618864,0
18,1.8,8.089499673195224,20,30.57608035599733,1.8594746307035568,0
19,1.9000000000000001,9.002503631496245,20,29.911773732776616,1.987230653591476,0
20,2.0,9.80313805136696,20,29.175933912371665,2.1155990547436043,0
21,2.1,9.832057282464381,20,28.41336070174189,2.2444709964662244,0
22,2.2,10.113500894513697,20,27.66061415927618,2.3737284609355624,0
23,2.3000000000000003,10.078681296511212,20,26.896576121347096,2.503248186128221,0
24,2.4000000000000004,9.786438286328561,20,26.165893805381838,2.632900710620384,0
25,2.5,9.39619855692168,20,25.483795485306718,2.7625470363948037,0
26,2.6,9.068917543588919,20,24.852295315823667,2.8920412511561246,0
27,2.7,8.407730346421687,20,24.273743153548292,3.021227906159423,0
28,2.8000000000000003,7.789237716224951,20,23.785858725082107,3.14994821433917,0
29,2.9000000000000004,7.565300190848265,20,23.348358820380188,3.278040051223828,0
30,3.0,7.688802442953758,20,22.926392371914748,3.4053341394533625,0
31,3.1,8.126610967088764,20,22.48648160398392,3.5316592944158756,0
32,3.2,8.793253177991982,20,22.00164898293052,3.656840278482592,0
33,3.3000000000000003,8.826883555676265,20,21.49408078182228,3.780705907334473,0
34,3.4000000000000004,9.670295983808561,20,20.959260414859422,3.9030823736894535,0
35,3.5,10.237900076398091,20,20.350099265448865,3.981842298293378,0
36,3.6,10.139659231673662,20,19.72931094736769,4.014497544255719,1
37,3.7,9.80646830460779,20,19.133852246209553,4.003806853406593,1
38,3.8000000000000003,9.498379036393928,20,18.568758562313224,3.953884615902552,1
39,3.9000000000000004,8.763798016231597,20,18.041109962011053,3.868976352196696,1
40,4.0,7.9903528544292035,20,17.589541682023643,3.7530929793470214,1
41,4.1000000000000005,7.370779235370688,20,17.192050548278132,3.6099130578814,0
42,4.2,6.937798678543072,20,16.832370701276396,3.4427663425043895,0
