timestep,time_elapsed,ego_velocity,desired_speed,distance_to_lead,lead_speed,mode
0,0.0,1.266685463330584e-08,20,64.55014038085938,1.0040296203922465e-07,0
1,0.1,1.646799978416048e-07,20,64.55014038085938,1.2513945385354173e-07,0
2,0.2,4.212891618685892e-08,20,64.55014038085938,2.075643504250758e-07,0
3,0.30000000000000004,1.1645241085118817e-07,20,64.55014038085938,1.7954785727844546e-07,0
4,0.4,1.6559938846042456e-07,20,64.55014038085938,1.2646958600632048e-08,0
5,0.5,0.001794652908108436,20,64.55575561523438,0.2304152995635011,0
6,0.6000000000000001,0.782381296168911,20,64.5416259765643,0.4370961201479265,0
7,0.7000000000000001,1.2860758304762665,20,64.48739624039304,0.6336023533482463,0
8,0.8,1.7174859064675334,20,64.40444946329058,0.7431158452028505,0
9,0.9,2.2945218634562377,20,64.28448486397872,0.8699486870400247,0
10,1.0,2.9662404738794668,20,64.11642456085966,0.9989066922602953,0
11,1.1,3.7300415886368454,20,63.8864440920224,1.1117317979348318,0
12,1.2000000000000002,4.427376849513313,20,63.59591674807093,1.2246656789670096,0
13,1.3,5.124179007534833,20,63.247558593783246,1.343838494260561,0
14,1.4000000000000001,5.459811342330788,20,62.851379394900796,1.4673213214613086,0
15,1.5,5.670869966245536,20,62.45111084103223,1.5910240899101638,0
16,1.6,5.67241778144365,20,62.050323488827615,1.7141964962845406,0
17,1.7000000000000002,6.963039572834219,20,61.59991455524962,1.836577829858596,0
18,1.8,8.107298111727268,20,61.03115845483639,1.9580891740910682,0
19,1.9000000000000001,9.02031828464325,20,60.374572766054776,2.0787003689612065,0
20,2.0,9.820962243303125,20,59.64562990127161,2.1983915065861783,0
21,2.1,9.986987421398489,20,58.88342287833793,2.317151619627424,0
22,2.2,10.638892510893397,20,58.10449222489907,2.4349709329701525,0
23,2.3000000000000003,11.44811763396102,20,57.24694829416542,2.551839194629237,0
24,2.4000000000000004,12.114193381440828,20,56.329101632946326,2.66774901361691,0
25,2.5,12.714852792758819,20,55.36019906823127,2.7826937141781634,0
26,2.6,13.287857556555013,20,54.34436047367002,2.8966659053874704,0
27,2.7,13.505612902213052,20,53.29681412099681,3.0096593883231706,0
28,2.8000000000000003,13.82423361093665,20,52.2482606952493,3.1216686793521493,0
29,2.9000000000000004,14.385017034939413,20,51.15451074362912,3.232688294892222,0
30,3.0,14.871308959648765,20,50.02026397602006,3.342713466528189,0
31,3.1,15.324298578718077,20,48.850311654422455,3.4517399027411813,0
32,3.2,15.763390303228459,20,47.64669845719788,3.5597661730027195,0
33,3.3000000000000003,15.977257523777926,20,46.417786202679466,3.666787032135392,0
34,3.4000000000000004,15.758674423295608,20,45.204407408447544,3.7727996190940285,0
35,3.5,15.37512853457812,20,44.033722719214246,3.877804887564078,0
36,3.6,14.936083555397289,20,42.91516206274878,3.981801406986925,0
37,3.7,14.621304245354958,20,41.845917824357976,4.0847970452452484,0
38,3.8000000000000003,14.007692027742658,20,40.826844493477125,4.186803484811295,0
39,3.9000000000000004,13.524979239818029,20,39.88177630267888,4.287870555129357,0
40,4.0,13.453786474451189,20,38.97128453455444,4.388302478421373,0
41,4.1000000000000005,13.708210569435202,20,38.05807671740339,4.48761717225897,0
42,4.2,14.121410011394,20,37.11923415680951,4.584228676112837,0
43,4.3,14.375922817466211,20,36.152132342643235,4.679687187712571,0
44,4.4,14.14019932027152,20,35.198336212775935,4.774226834124036,0
45,4.5,13.697955725771866,20,34.290713198366085,4.8673965273891495,0
46,4.6000000000000005,13.18523844894911,20,33.44101255590435,4.959459004764386,0
47,4.7,12.653397134792593,20,32.65283536420867,5.052551450451341,0
48,4.800000000000001,12.328812143728154,20,31.91513425924042,5.097662628918929,0
