timestep,time_elapsed,ego_velocity,desired_speed,distance_to_lead,lead_speed,mode
0,0.0,1.3304885244326465e-08,20,35.033233642578125,1.0040296203922465e-07,0
1,0.1,1.4761829193214841e-08,20,35.033233642578125,1.2513945385354173e-07,0
2,0.2,1.4473167287224202e-08,20,35.033233642578125,2.075643504250758e-07,0
3,0.30000000000000004,3.480991163785042e-08,20,35.033233642578125,1.7954785727844546e-07,0
4,0.4,2.4108821221156412e-08,20,35.033233642578125,1.2646958600632048e-08,0
5,0.5,0.0019886398340524026,20,35.033233642578125,3.7702400278349576e-08,0
6,0.6000000000000001,0.8922176361092762,20,34.982696533203125,2.1903780882341162e-09,0
7,0.7000000000000001,1.2892529097249554,20,34.887145996245785,0.3039722216385885,0
8,0.8,1.7352118567822616,20,34.77255249029846,0.47572799564114987,0
9,0.9,2.281686436061039,20,34.62500000003551,0.6340581363684877,0
10,1.0,2.934843439542716,20,34.428161621676246,0.7235149694561853,0
11,1.1,3.7108286963296218,20,34.1649475106933,0.8045812714217656,0
12,1.2000000000000002,4.417933639598121,20,33.83737183035636,0.904167637137843,0
13,1.3,5.118894295786353,20,33.44903565221941,0.9859544094007662,0
14,1.4000000000000001,5.829117989621142,20,32.99868775836591,1.0848942781220772,0
15,1.5,5.861888617840872,20,32.52380372700537,1.1670202399732061,0
16,1.6,6.456009613620941,20,32.036560076463154,1.2466548287056707,0
17,1.7000000000000002,7.228500609128365,20,31.47482301816423,1.3237339168381137,0
18,1.8,8.060152309726709,20,30.83926393942594,1.4011324856165033,0
19,1.9000000000000001,8.943373948011072,20,30.125885037194635,1.4800794658917995,0
20,2.0,9.239698670913596,20,29.34851077387268,1.5600115929497722,0
21,2.1,9.628528855264824,20,28.56851199899273,1.640048743886311,0
22,2.2,9.807254092309437,20,27.754608195199317,1.7198125478872155,0
23,2.3000000000000003,9.574999099170041,20,26.959014937835978,1.7991381384533935,1
24,2.4000000000000004,9.211278196710431,20,26.20275883862995,1.8779578042994238,1
25,2.5,8.846589319556024,20,25.492431693275833,1.9562170671621109,1
26,2.6,8.397293317736949,20,24.82144170509608,2.0339116353934714,0
27,2.7,7.570282198647566,20,24.23468023129362,2.1110283957744023,0
28,2.8000000000000003,7.07568809982103,20,23.71914678340292,2.187560076606774,0
29,2.9000000000000004,6.882180910722869,20,23.242889458210215,2.263502148156506,0
30,3.0,7.012030833684178,20,22.775207571415784,2.338845073433684,0
31,3.1,7.4419739336845785,20,22.283935598077203,2.4028089905083054,0
32,3.2,7.649536382029796,20,21.759002736407346,2.451295481621664,0
33,3.3000000000000003,8.225832247777392,20,21.219757130638722,2.484380364712799,0
34,3.4000000000000004,8.853588373732643,20,20.599731497123997,2.503258594153586,0
35,3.5,8.77964141158408,20,19.963256888289973,2.5093687880792523,1
36,3.6,8.482526074176045,20,19.350860648156218,2.504109271767432,1
37,3.7,8.156421901670244,20,18.770904593081468,2.4887684600092945,1
38,3.8000000000000003,7.681118719160293,20,18.220947317232998,2.464509597584223,1
39,3.9000000000000004,6.973695973238376,20,17.738769580780907,2.432371713420847,1
40,4.0,6.404123993941205,20,17.314392136722482,2.3932867856296163,0
41,4.1000000000000005,5.984744756817626,20,16.934631391377824,2.3480892798508566,0
42,4.2,5.787347527144956,20,16.578552285461193,2.2975261612853273,0
43,4.3,5.873742800729521,20,16.220611608828065,2.2422652413644903,0
44,4.4,6.262352225363615,20,15.830474889164565,2.1829068579261226,0
45,4.5,6.726206550502652,20,15.386566197094728,2.119990075681727,1
46,4.6000000000000005,6.803800827993144,20,14.910278355886437,2.054006513796798,1
47,4.7,6.5874059155416935,20,14.440460240863333,1.985381868983764,1
48,4.800000000000001,6.2838985769306195,20,13.992279089527356,1.9145108433077926,1
49,4.9,5.864576073755116,20,13.566772498741928,1.841748918952851,1
50,5.0,4.114991813258576,20,13.233367956095707,1.7674055637137476,1
51,5.1000000000000005,1.473964494754672,20,13.14306643617536,1.6917519782094872,1
52,5.2,0.6768831847424274,20,13.248107931470436,1.6149847393147072,1
53,5.300000000000001,1.0063876518026607,20,13.308807386266277,1.5371397285204795,1
54,5.4,1.1932102671677753,20,13.254821788412357,0.0008605780566539975,1
55,5.5,1.2386823640662692,20,13.130401626597749,0.00037245672837165673,1
56,5.6000000000000005,1.291810240637515,20,13.002319356673778,0.000417283066117848,1
57,5.7,1.3397190522783207,20,12.869659450943233,0.00024929685441148035,1
58,5.800000000000001,1.3808328065116986,20,12.73284915567453,2.8649022394535163e-05,1
59,5.9,1.4177623470086578,20,12.592346233997773,5.123260219222973e-05,1
60,6.0,1.4495445249491081,20,12.448547416588388,3.326818852446817e-05,1
61,6.1000000000000005,1.4759888695287564,20,12.301910466370355,1.6256672659100117e-05,1
62,6.2,1.4964977664674324,20,12.1530152171369,6.634761700267238e-06,1
63,6.300000000000001,1.5118123518795428,20,12.00225839753343,2.0905981874149816e-06,1
64,6.4,1.5215580617751399,20,11.850311394147305,1.4822212661000918e-06,1
65,6.5,1.5255326964683251,20,11.697784558897963,7.272761861083753e-07,1
66,6.6000000000000005,1.5245238057197354,20,11.545044102238773,3.1308168895628064e-07,1
67,6.7,1.5191943214264165,20,11.392700374709522,6.753459073499022e-08,1
68,6.800000000000001,1.5088486065940132,20,11.241272175272785,7.52922895967483e-08,1
69,6.9,1.4933224783283363,20,11.091125714324082,2.9931392712719354e-08,1
70,7.0,1.4741077069455828,20,10.942688239359974,4.389228694098173e-08,1
71,7.1000000000000005,1.451213880593599,20,10.79638699695055,2.1891424242266086e-09,1
72,7.2,1.423852055847755,20,10.65261871161606,4.071404716440529e-09,1
73,7.300000000000001,1.3936632164274285,20,10.511780111364532,4.476554720407658e-08,1
74,7.4,1.3605212228477959,20,10.374145857393017,6.053763004273422e-08,1
75,7.5,1.3203592484203897,20,10.240173712286888,1.029769466211228e-09,1
76,7.6000000000000005,1.279252543413428,20,10.110199364978941,1.2576726129215983e-09,1
77,7.7,1.2371915683021972,20,9.984466962097349,7.130912591714018e-10,1
78,7.800000000000001,1.1939942899516482,20,9.862884950394106,1.0467664243444972e-09,1
79,7.9,1.1496973057506452,20,9.745819540206794,6.41368346407742e-10,1
80,8.0,1.1037311528303755,20,9.633179179937635,1.9575673354614155e-10,1
81,8.1,1.0651019749510857,20,9.524963868402656,3.1512847037603727e-10,1
82,8.200000000000001,1.0298348570147522,20,9.420227561925985,1.3468393390996131e-09,1
83,8.3,0.9930317269532315,20,9.31906181263631,8.694727239966063e-10,1
84,8.4,0.9560104437938572,20,9.221680242897648,3.01249040456863e-10,1
85,8.5,0.9195260794049593,20,9.127930266124809,3.0186084980198474e-10,1
86,8.6,0.8840309137356074,20,9.037750845812631,7.903230363372887e-10,1
87,8.700000000000001,0.0029772469093669656,20,9.025879510107949,9.170951442655099e-10,1
88,8.8,0.0924739669807475,20,9.02175963803505,6.25265408216098e-10,1
89,8.9,0.09273087654546684,20,9.011414179745046,1.7267248070358349e-10,1
90,9.0,0.08884826807293901,20,9.001404414793406,9.443777665100414e-10,1
91,9.1,0.09051842046771681,20,8.991608273576684,1.2281801231842913e-10,1
92,9.200000000000001,0.00034241240520369097,20,8.990601192865572,1.2787417491689581e-09,1
93,9.3,0.0005977059212672408,20,8.99038756983312,8.276958982375714e-10,1
94,9.4,0.0004863512193801796,20,8.990234981952796,9.220464124898624e-10,1
95,9.5,0.0003374875376655408,20,8.990112911648536,8.692313925335095e-10,1
96,9.600000000000001,0.00022107076902216376,20,8.990051876496407,1.014790024178494e-09,1
97,9.700000000000001,0.00014142372345949048,20,8.990021358920343,2.242631110751865e-10,1
98,9.8,0.0,20,8.990021358920343,7.249488770540865e-10,1
99,9.9,0.037456270489992324,20,8.989807735887892,9.731857575913397e-11,1
100,10.0,1.4593191240226546e-06,20,8.989136349214476,8.004696168151718e-10,1
101,10.100000000000001,3.3262490083692616e-05,20,8.989105831638412,8.192959840279143e-10,1
102,10.200000000000001,3.078571978476516e-05,20,8.989105831638412,1.1811820260464431e-09,1
103,10.3,2.2127200418830122e-05,20,8.989105831638412,2.012127157831624e-10,1
104,10.4,0.0,20,8.989105831638412,7.616850861710626e-10,1
105,10.5,0.03921255145251478,20,8.989105831638412,8.781358737585698e-10,1
106,10.600000000000001,4.064160291815673e-05,20,8.988434444965003,2.654905160488567e-10,1
107,10.700000000000001,4.991164975673276e-07,20,8.988434444965003,5.954485175648399e-10,1
108,10.8,7.748363686871201e-06,20,8.988434444965003,2.5090165888158314e-10,1
109,10.9,7.035108311285637e-06,20,8.988434444965003,1.0631309935981109e-09,1
110,11.0,0.0,20,8.988434444965003,6.737778270595599e-10,1
111,11.100000000000001,0.03947283017477459,20,8.988434444965003,2.563249001502264e-10,1
112,11.200000000000001,4.63171326109871e-05,20,8.987793575867665,1.3584598033499876e-09,1
113,11.3,4.383078584024361e-06,20,8.987793575867665,5.668725281901492e-10,1
114,11.4,4.35401784692497e-06,20,8.987793575867665,2.399743150405814e-10,1
115,11.5,4.7144096942515755e-06,20,8.987793575867665,1.3846069294472804e-09,1
116,11.600000000000001,0.0,20,8.987793575867665,3.5138920484547345e-10,1
117,11.700000000000001,0.03951033996968983,20,8.987793575867665,1.014790024178494e-09,1
118,11.8,4.724786413413232e-05,20,8.98712218919427,8.310420425637828e-10,1
119,11.9,5.1862166862235025e-06,20,8.98712218919427,1.018819870703145e-09,1
120,12.0,3.829461654675648e-06,20,8.98712218919427,8.395813758547049e-10,1
121,12.100000000000001,4.503048398334797e-06,20,8.98712218919427,2.3764445228316324e-10,1
122,12.200000000000001,0.0,20,8.98712218919427,4.03813167529307e-10,1
123,12.3,0.03952084537876375,20,8.98712218919427,1.1929856237517027e-09,1
124,12.4,4.727636806206337e-05,20,8.986450802520881,8.581593373908665e-10,1
125,12.5,5.248380219301031e-06,20,8.986450802520881,6.689688445661524e-10,1
126,12.600000000000001,3.681068036868907e-06,20,8.986450802520881,5.184565292659094e-10,1
127,12.700000000000001,4.553956094535325e-06,20,8.986450802520881,6.742019872581166e-10,1
128,12.8,0.0,20,8.986450802520881,7.671325544977084e-10,1
129,12.9,0.039526731311256696,20,8.986450802520881,9.4352364119147e-10,1
130,13.0,4.736404473696938e-05,20,8.985779415847501,3.9127279632707256e-10,1
131,13.100000000000001,5.1746046514544675e-06,20,8.985779415847501,8.054955341680745e-10,1
132,13.200000000000001,3.7137684099201446e-06,20,8.985779415847501,7.1566957315079e-10,1
133,13.3,4.4783126766666825e-06,20,8.985779415847501,3.3997727086256697e-10,1
134,13.4,0.0,20,8.985779415847501,1.3666400485895966e-09,1
135,13.5,0.039527375893100486,20,8.985779415847501,8.394292228377239e-10,1
136,13.600000000000001,4.735448084130391e-05,20,8.985138546049123,6.223156081499229e-10,1
137,13.700000000000001,5.345266114509608e-06,20,8.985138546049123,1.073305113182433e-09,1
138,13.8,3.892343143224254e-06,20,8.985138546049123,5.304169304554717e-10,1
139,13.9,4.484493927092308e-06,20,8.985138546049123,6.01788775869247e-10,1
140,14.0,0.0,20,8.985138546049123,3.8246763769872564e-10,1
141,14.100000000000001,0.03952662708749096,20,8.985138546049123,2.5244540499156446e-10,1
142,14.200000000000001,4.735506814560116e-05,20,8.984467159375704,8.004696181197335e-10,1
143,14.3,5.254093665149049e-06,20,8.984467159375704,3.9967096753287794e-10,1
144,14.4,3.7141286687559646e-06,20,8.984467159375704,6.197779238259672e-10,1
145,14.5,4.393664762398373e-06,20,8.984467159375704,7.335522928412214e-10,1
146,14.600000000000001,0.0,20,8.984467159375704,3.2889140216443204e-10,1
147,14.700000000000001,0.039525658541195836,20,8.984467159375704,5.514477400354681e-10,1
148,14.8,4.735646671216279e-05,20,8.98379577270229,1.2175122751635997e-09,1
149,14.9,5.245737742832566e-06,20,8.98379577270229,9.174867678875898e-10,1
150,15.0,3.9014965037841284e-06,20,8.98379577270229,3.02771601353539e-10,1
151,15.100000000000001,4.404411338583415e-06,20,8.98379577270229,1.5947943608156152e-09,1
152,15.200000000000001,0.0,20,8.98379577270229,8.613607012912807e-10,1
153,15.3,0.039527968257619964,20,8.98379577270229,5.09114850648584e-10,1
154,15.4,4.735283172913912e-05,20,8.983124386028882,6.138479678029045e-10,1
155,15.5,5.333025303014175e-06,20,8.983124386028882,1.3267408522699453e-09,1
156,15.600000000000001,3.7256919336141366e-06,20,8.983124386028882,1.693800750632718e-09,1
157,15.700000000000001,4.491605387044652e-06,20,8.983124386028882,1.7362328306620118e-09,1
158,15.8,0.0,20,8.983124386028882,2.0084226285190877e-09,1
159,15.9,0.039526839464284126,20,8.983124386028882,8.283693112642821e-08,1
160,16.0,4.734690540792352e-05,20,8.982483516931545,2.8120728290404595e-09,1
161,16.1,5.32893010783699e-06,20,8.982483516931545,2.2262908734067484e-09,1
162,16.2,3.903260333994613e-06,20,8.982483516931545,1.7778549854092337e-09,1
163,16.3,4.40188178766611e-06,20,8.982483516931545,5.120170016705834e-08,1
164,16.400000000000002,0.0,20,8.982483516931545,3.6958723060287704e-08,1
165,16.5,0.03953003585233474,20,8.982483516931545,9.022088134591181e-08,1
166,16.6,4.732898919323008e-05,20,8.981812130258152,5.402139657495914e-08,1
167,16.7,5.315123128354896e-06,20,8.981812130258152,1.793209380287808e-08,1
168,16.8,3.914605083112949e-06,20,8.981812130258152,1.6417084345827536e-08,1
169,16.900000000000002,4.419020741327925e-06,20,8.981812130258152,4.120204570183478e-08,1
170,17.0,0.0,20,8.981812130258152,7.721142821321931e-08,1
171,17.1,0.03954400561005664,20,8.981812130258152,2.1302153031766217e-08,1
172,17.2,4.730476823241403e-05,20,8.981140743584765,4.4528402606906044e-08,1
173,17.3,5.203958822554626e-06,20,8.981140743584765,4.2076256482448005e-08,1
174,17.400000000000002,3.7491257424039795e-06,20,8.981140743584765,5.286762499769184e-08,1
175,17.5,4.4198347815338445e-06,20,8.981140743584765,1.945528094638509e-08,1
176,17.6,0.0,20,8.981140743584765,4.988401635057237e-09,1
