timestep,time_elapsed,ego_velocity,desired_speed,distance_to_lead,lead_speed,mode
0,0.0,1.0845428554413616e-07,20,49.204864501953125,1.0040296203922465e-07,0
1,0.1,4.223329321673077e-08,20,49.204864501953125,1.2513945385354173e-07,0
2,0.2,1.660494560392473e-07,20,49.204864501953125,2.075643504250758e-07,0
3,0.30000000000000004,3.1374751352677587e-07,20,49.204864501953125,1.7954785727844546e-07,0
4,0.4,1.3344470235749988e-07,20,49.204864501953125,1.2646958600632048e-08,0
5,0.5,0.0019886494025958064,20,49.204864501953125,3.7702400278349576e-08,0
6,0.6000000000000001,0.8925732374203222,20,49.154327392578125,2.1903780882341162e-09,0
7,0.7000000000000001,1.2884952850872489,20,49.04183959963074,2.4256720271609072e-08,0
8,0.8,1.7729182528217864,20,48.886169433598255,0.0705397651594364,0
9,0.9,2.2602184432797117,20,48.71115112306663,0.3986502480242767,0
10,1.0,2.93198672421415,20,48.49328613405498,0.5045878564075458,0
11,1.1,3.709575277970505,20,48.21066284544616,0.5667083515710836,0
12,1.2000000000000002,4.4170961337562265,20,47.863800057878414,0.6348204047256507,0
13,1.3,5.118190888448915,20,47.45529176920724,0.7176836136436098,0
14,1.4000000000000001,5.829333561112992,20,46.98367313311334,0.7896167119932465,0
15,1.5,5.865868356799679,20,46.486816464299025,0.9002752384096606,0
16,1.6,6.455259200086104,20,45.97778328745612,0.9557222820856873,0
17,1.7000000000000002,7.228879928687552,20,45.39523325997667,1.0450167379517452,0
18,1.8,8.060557011060403,20,44.73959363729634,1.1294555144037484,0
19,1.9000000000000001,8.943860783516719,20,44.006622477977196,1.2123609957176427,0
20,2.0,9.240159779391476,20,43.21017476318325,1.296736684721917,0
21,2.1,9.78777966867664,20,42.40594507005828,1.3862203789946572,0
22,2.2,10.696092586622925,20,41.521393122525666,1.4811476523623972,0
23,2.3000000000000003,11.401811648569904,20,40.56845129192727,1.5794105249199009,0
24,2.4000000000000004,12.015558338376593,20,39.55923505874424,1.6419109366428426,0
25,2.5,12.35120019985568,20,38.50399833195379,1.6642641276895376,0
26,2.6,12.161448508646364,20,37.44824281596284,1.6489610980052325,0
27,2.7,11.759884792951324,20,36.42202832239905,1.599802242989251,0
28,2.8000000000000003,11.290237327334184,20,35.43344200955234,1.5208366284704145,0
29,2.9000000000000004,10.968533391350572,20,34.40930275214846,0.00559653517709568,0
30,3.0,10.13381076150977,20,33.348878135553505,0.00031335236641800594,1
31,3.1,9.200407630046229,20,32.39218276964884,0.00044100541872269715,1
32,3.2,8.524862791935762,20,31.51281895083301,0.00027702210368346457,1
33,3.3000000000000003,7.917274951911077,20,30.696016174762182,0.00013297830527340797,0
34,3.4000000000000004,7.499613742284422,20,29.932313992378962,5.0177461966730946e-05,0
35,3.5,6.703109607822808,20,29.2114279805722,3.5672991694103755e-05,0
36,3.6,5.830783088182744,20,28.596743123006647,1.8186388941438462e-05,0
37,3.7,5.480047866298521,20,28.033266760099686,7.64853188327879e-06,0
38,3.8000000000000003,5.38382070201495,20,27.489809933180158,1.996552377525301e-06,0
39,3.9000000000000004,5.470331391360521,20,26.942996190177766,1.5438527194022636e-06,0
40,4.0,5.7122833876407135,20,26.39075033949092,8.083165323459725e-07,0
41,4.1000000000000005,7.0962610700398,20,25.734164951174733,3.77744324165594e-07,0
42,4.2,7.8424812946841085,20,24.9725991658886,6.469898951948626e-08,0
43,4.3,7.694004636220825,20,24.193607881180498,6.248763684532283e-08,1
44,4.4,7.3512435228201625,20,23.443028487443613,2.4009390282969877e-08,1
45,4.5,6.961046653194672,20,22.73096228801347,2.3394554946213546e-08,1
46,4.6000000000000005,6.585368054711807,20,22.050329214524673,3.3598642210748845e-08,1
47,4.7,5.645591450871389,20,21.45361945332724,1.7890404091674362e-08,1
48,4.800000000000001,3.135004425258229,20,21.02518351117802,2.1346355891255143e-08,0
49,4.9,1.9358618758772275,20,20.818366053894064,2.2752606671424884e-08,0
50,5.0,2.2838216107586904,20,20.60349197069197,5.647584688367313e-10,0
51,5.1000000000000005,2.864875711980874,20,20.34033912755825,4.185785031875153e-08,0
52,5.2,3.6268750034034207,20,20.007484208480427,4.2296564337742415e-08,0
53,5.300000000000001,4.33438204309053,20,19.602516337633265,2.701087186495322e-08,0
54,5.4,5.03588545898041,20,19.12860934837923,3.4208313869169434e-08,0
55,5.5,5.515464519621602,20,18.58963898207026,1.1863790266846582e-08,0
56,5.6000000000000005,5.379533943793604,20,18.04340548344071,1.6631335630996588e-08,1
57,5.7,5.54830142766731,20,17.500345853804436,9.354450275213773e-08,1
58,5.800000000000001,5.492515757421055,20,16.94663565975553,2.2039227047734382e-08,1
59,5.9,5.287845283739426,20,16.407634956686724,4.125611356078626e-08,1
60,6.0,4.04963053032179,20,15.918957730962672,4.193512797512662e-08,1
61,6.1000000000000005,1.3988666833648518,20,15.667767948664611,1.8245839107346532e-08,1
62,6.2,0.5612241005131396,20,15.620618361000082,3.4782305088976524e-08,1
63,6.300000000000001,1.028393969582627,20,15.53208701932801,1.5524755905674305e-08,1
64,6.4,1.1529183582973366,20,15.418683894754261,1.22827303160463e-08,1
65,6.5,1.266404795401045,20,15.294599627974014,1.8978974073012492e-08,1
