timestep,time_elapsed,ego_velocity,desired_speed,distance_to_lead,lead_speed,mode
0,0.0,1.266685463330584e-08,20,68.73941040039062,1.0040296203922465e-07,0
1,0.1,1.646799978416048e-07,20,68.73941040039062,1.2513945385354173e-07,0
2,0.2,4.212891618685892e-08,20,68.73941040039062,2.075643504250758e-07,0
3,0.30000000000000004,1.1645241085118817e-07,20,68.73941040039062,1.7954785727844546e-07,0
4,0.4,1.6559938846042456e-07,20,68.73941040039062,1.2646958600632048e-08,0
5,0.5,0.001794652908108436,20,68.73941040039062,3.7702400278349576e-08,0
6,0.6000000000000001,0.782381296168911,20,68.6918640136719,0.09823936231021398,0
7,0.7000000000000001,1.2860758304762665,20,68.60675048830058,0.3512530629801073,0
8,0.8,1.7174859064675334,20,68.50018310547642,0.5430670813191937,0
9,0.9,2.294521863456212,20,68.35443115243955,0.5819669949195376,0
10,1.0,2.9662404738542474,20,68.15863037112834,0.6929253954244657,0
11,1.1,3.730041588608077,20,67.89834594746377,0.8310522742234416,0
12,1.2000000000000002,4.427377326334475,20,67.57611084075508,0.904544671967529,0
13,1.3,5.124179484369398,20,67.19464111622922,1.0000788731516264,0
14,1.4000000000000001,5.45982040224261,20,66.76269531683752,1.0989167253095578,0
15,1.5,5.6708752114531675,20,66.32397461468464,1.190181698413319,0
16,1.6,5.672422073004421,20,65.88131714503324,1.277897092754981,0
17,1.7000000000000002,6.96304338756672,20,65.3856811600407,1.367970445502349,0
18,1.8,8.107300972793007,20,64.76879883790116,1.4607916914582688,0
19,1.9000000000000001,9.020321145673183,20,64.06134034473952,1.5533246896416832,0
20,2.0,9.820964150629594,20,63.27856446946741,1.644384261032309,0
21,2.1,9.986989328780282,20,62.459899922990566,1.7334051151612877,0
22,2.2,10.63889537195506,20,61.621398951697834,1.8200504855637682,0
23,2.3000000000000003,11.448121448709964,20,60.7011413902085,1.9040982853955246,0
24,2.4000000000000004,12.114197196172,20,59.717224162505886,1.985422033650799,0
25,2.5,12.714856607481428,20,58.67871098996917,2.0639540191770256,0
26,2.6,13.287862324950517,20,57.589538640169884,2.139692454086967,0
27,2.7,13.50561767061188,20,56.46487434984128,2.21270099607032,0
28,2.8000000000000003,13.824237425653967,20,55.33514414444692,2.283100761752887,0
29,2.9000000000000004,14.385021803332336,20,54.156067018091925,2.351075095123134,0
30,3.0,14.871313728042425,20,52.93225112623937,2.4168547852447007,0
31,3.1,15.324304300794516,20,51.66830462444837,2.480714728794183,0
32,3.2,15.76339602530034,20,50.36624167345552,2.542968446322806,0
33,3.3000000000000003,15.97726324587146,20,49.0343935736171,2.603954015332677,0
34,3.4000000000000004,15.758681099032371,20,47.713531807719576,2.664025010575008,0
35,3.5,15.37513425664617,20,46.430878055260706,2.723548119891389,0
36,3.6,14.936089277477217,20,45.19595379844269,2.7828778716739704,0
37,3.7,14.621309967430992,20,44.00601245630779,2.842360449841217,0
38,3.8000000000000003,14.007697749814989,20,42.8622747303563,2.9023167656873747,0
39,3.9000000000000004,13.327002165564005,20,41.79635682828249,2.9630329216093525,0
40,4.0,12.729580469200949,20,40.799286579720224,3.0247535350252543,0
41,4.1000000000000005,12.378169564576956,20,39.85742262912278,3.0876731555252728,0
42,4.2,12.369718085280052,20,38.93750081623397,3.151932926886621,0
