timestep,time_elapsed,ego_velocity,desired_speed,distance_to_lead,lead_speed,mode
0,0.0,4.837297933064626e-08,20,33.514678955078125,1.0040296203922465e-07,0
1,0.1,9.30299588289802e-09,20,33.514678955078125,1.2513945385354173e-07,0
2,0.2,6.131481721497744e-08,20,33.514678955078125,2.075643504250758e-07,0
3,0.30000000000000004,6.207642839937164e-08,20,33.514678955078125,1.7954785727844546e-07,0
4,0.4,1.9123970641816193e-07,20,33.514678955078125,1.2646958600632048e-08,0
5,0.5,0.0017946529260562524,20,33.514678955078125,3.7702400278349576e-08,0
6,0.6000000000000001,0.7823828458894945,20,33.47363281250006,0.18851333858667044,0
7,0.7000000000000001,1.2859147787248713,20,33.40014648439264,0.43590789309567896,0
8,0.8,1.7243323360549645,20,33.302978515716816,0.5862370838210015,0
9,0.9,2.3004493773875954,20,33.17031860352489,0.75723542590027,0
10,1.0,2.9750540256643885,20,32.99075317431531,0.89362944853084,0
11,1.1,3.730226039925923,20,32.75195312530413,1.05372904025421,0
12,1.2000000000000002,4.427971839916532,20,32.45736694336212,1.2006828196913428,0
13,1.3,5.124945640564255,20,32.10720825197811,1.3388774693997925,0
14,1.4000000000000001,5.460747718832688,20,31.712402343820266,1.498749283487837,0
15,1.5,5.671920776427787,20,31.3173522950557,1.6614697278962165,0
16,1.6,5.673455238446544,20,30.92550659200862,1.8228395312548415,0
17,1.7000000000000002,6.964072227663861,20,30.4877014164168,1.9800323602000052,0
18,1.8,8.108326912645278,20,29.93469238354776,2.1306758305387348,0
19,1.9000000000000001,9.02135086246291,20,29.296325684563897,2.272696296709783,0
20,2.0,9.821996692374414,20,28.58724975712439,2.404315752118475,0
21,2.1,9.988017087139395,20,27.84545898594442,2.524094387008245,0
22,2.2,10.44078064608744,20,27.092834474551186,2.630971715536404,0
23,2.3000000000000003,10.495838173131201,20,26.313171388669833,2.724301146487007,0
24,2.4000000000000004,10.21671295995829,20,25.559204103547295,2.803863573206408,1
25,2.5,9.824868210012111,20,24.84756469933179,2.8701956759317206,1
26,2.6,9.496616370275165,20,24.17996216040284,2.9244106310474303,1
27,2.7,8.817051892943748,20,23.55789184826075,2.9677413010210403,0
28,2.8000000000000003,8.00968456619018,20,23.02716064750424,3.0013657120787642,0
29,2.9000000000000004,7.515774252292134,20,22.56304931976125,3.0263588936222567,0
30,3.0,7.330619813498005,20,22.132415775318876,3.04414468141483,0
31,3.1,7.479883671902947,20,21.701873783730804,3.0299270660465685,0
32,3.2,7.936332226936754,20,21.2357788136517,2.9867404008142895,0
33,3.3000000000000003,8.611402513214179,20,20.70535278896054,2.9177954687972663,0
34,3.4000000000000004,9.07699394466433,20,20.10299683276812,2.8260465146105807,0
35,3.5,8.978863719145997,20,19.479187019250503,2.71417765467272,1
36,3.6,8.635942462305927,20,18.868530281883974,2.584613129051483,1
37,3.7,8.170424464182933,20,18.286132821936473,2.4395499650563393,1
38,3.8000000000000003,7.6568474790760295,20,17.738616953859886,2.281001369183348,1
39,3.9000000000000004,7.323645593157176,20,17.21899415212904,2.1108327283223827,1
40,4.0,6.366821289956519,20,16.73324586269845,1.930732522907186,1
41,4.1000000000000005,5.497754574473822,20,16.333984389512842,1.742508561860781,1
42,4.2,4.003299713179117,20,16.050231949361383,0.8820145879841702,0
43,4.3,4.132288455983065,20,15.65664674442067,4.018675083025073e-05,0
44,4.4,4.358500003836861,20,15.226562516354292,0.0005445490930674344,1
45,4.5,4.100749015828294,20,14.802459733619731,0.00040137470116785226,1
46,4.6000000000000005,3.683339357404066,20,14.414917009462636,0.0002085306849172219,1
47,4.7,3.244256258052368,20,14.070465105588665,5.193786401898694e-05,1
48,4.800000000000001,2.9795515537870574,20,13.76260377785956,4.883060993171986e-05,1
49,4.9,2.895139455874512,20,13.469573992897617,2.7597891421855307e-05,1
50,5.0,2.8816411496060486,20,13.180450458142534,1.2453719899385088e-05,1
51,5.1000000000000005,2.8938260079285967,20,12.891143817936966,1.8207878519787276e-06,1
52,5.2,2.910271167839449,20,12.600219746112542,2.0670134273201365e-06,1
53,5.300000000000001,2.920982360922921,20,12.30804445360788,1.2453960670427902e-06,1
54,5.4,2.9214830399382254,20,12.015350362298552,5.637381172211121e-07,1
55,5.5,2.9099304676861917,20,11.723236104996902,6.873008137202018e-08,1
56,5.6000000000000005,2.8857557774396443,20,11.432952902405411,9.188313447463727e-08,1
57,5.7,2.7053163052371896,20,11.151397727168165,6.388992876712115e-08,1
58,5.800000000000001,2.379186153486936,20,10.897888206197655,2.7161023171332787e-08,1
59,5.9,2.154135465710781,20,10.67337038440751,4.238683655757293e-08,1
60,6.0,2.0261044503276615,20,10.464660668070936,3.661091540136151e-08,1
61,6.1000000000000005,1.9318708182452489,20,10.266510033759642,4.33354052187357e-09,1
62,6.2,1.8525019885203113,20,10.077026391632689,8.961762779482779e-09,1
63,6.300000000000001,1.7791509629366975,20,9.894958520988732,7.2477160624614456e-09,1
64,6.4,1.707972884283267,20,9.720123316358393,7.142828251714785e-09,1
65,6.5,1.6335484982553528,20,9.552642848052711,1.965826337499715e-08,1
66,6.6000000000000005,1.556940913299555,20,9.392761256694778,2.2025054686287913e-08,1
67,6.7,1.4780273438469427,20,9.240692165184809,3.3055998168062187e-09,1
68,6.800000000000001,1.3966200352626459,20,9.09655764412053,2.4325991817020103e-09,1
69,6.9,0.0007611142302095131,20,9.054107693222594,3.9184427051149396e-09,1
70,7.0,0.05629665568371344,20,9.050659207201479,2.9735121398785004e-09,1
71,7.1000000000000005,0.05714530872400384,20,9.04342654120786,2.912161309000902e-09,1
72,7.2,0.0640070363936446,20,9.03594973459002,1.1339457045733659e-09,1
73,7.300000000000001,0.18936493173534805,20,9.025573761279968,2.5547402349298813e-09,1
74,7.4,0.2895218080341923,20,9.003082291343963,1.6249704234642734e-09,1
75,7.5,5.3506938819733196e-05,20,9.001770038576163,7.869547378712522e-10,1
76,7.6000000000000005,0.06857305765453563,20,8.998443622443665,2.183044917304606e-10,1
77,7.7,2.2821158897835947e-05,20,8.997467060069647,1.233134891480627e-09,1
78,7.800000000000001,3.856134928674981e-05,20,8.997467060069647,2.230211054366751e-09,1
