timestep,time_elapsed,ego_velocity,desired_speed,distance_to_lead,lead_speed,mode
0,0.0,1.266685463330584e-08,20,48.059661865234375,1.0040296203922465e-07,0
1,0.1,1.646799978416048e-07,20,48.059661865234375,1.2513945385354173e-07,0
2,0.2,4.212891618685892e-08,20,48.059661865234375,2.075643504250758e-07,0
3,0.30000000000000004,1.1645241085118817e-07,20,48.059661865234375,1.7954785727844546e-07,0
4,0.4,1.6559938846042456e-07,20,48.059661865234375,1.2646958600632048e-08,0
5,0.5,0.001794652908108436,20,48.059661865234375,3.7702400278349576e-08,0
6,0.6000000000000001,0.7823812961689111,20,48.01119995117191,2.1903780882341162e-09,0
7,0.7000000000000001,1.2860758304762663,20,47.9200134277581,0.315696308732496,0
8,0.8,1.7174859064675334,20,47.81033325277526,0.5442492372236971,0
9,0.9,2.294521863455703,20,47.6624450696797,0.6042305731906729,0
10,1.0,2.9662404738539734,20,47.46417236456466,0.7011560382450829,0
11,1.1,3.7300415886126044,20,47.201995849971965,0.7885921805115828,0
12,1.2000000000000002,4.4273773263385685,20,46.87747192382828,0.880568092092941,0
13,1.3,5.124179484363019,20,46.49343872132425,0.9838485689934109,0
14,1.4000000000000001,5.459818018067156,20,46.05831909521051,1.0763093464984463,0
15,1.5,5.670874734642518,20,45.61627198037622,1.1714390894914763,0
16,1.6,5.672419211982425,20,45.17077637919238,1.2646367294126946,0
17,1.7000000000000002,6.963039572851036,20,44.6727905433512,1.357926045622223,0
18,1.8,8.107297158079804,20,44.05407716809563,1.4562052154656542,0
19,1.9000000000000001,9.02031637731106,20,43.34524538363012,1.5561067297937237,0
20,2.0,9.820962243292865,20,42.562042259794396,1.6568709832039823,0
21,2.1,9.986987421478567,20,41.743896507089936,1.7582698249800688,0
22,2.2,10.63889251096661,20,40.9073791698776,1.8600702006563694,0
23,2.3000000000000003,11.44811763398728,20,39.990875258815215,1.9620638316473835,0
24,2.4000000000000004,12.11419338147848,20,39.01254273347274,2.0640898777639465,0
25,2.5,12.477809403529138,20,37.990173343257105,2.166005843195587,0
26,2.6,12.297486763327596,20,36.97424316419553,2.267688069461347,0
27,2.7,11.897709339356087,20,36.00030517822676,2.3690168216786054,0
28,2.8000000000000003,11.422585911171796,20,35.08093263292958,2.469868078644676,0
29,2.9000000000000004,11.02608529866143,20,34.21652226357039,2.5701259250566357,0
30,3.0,10.456845655539095,20,33.397583111986535,2.6696758769790505,0
31,3.1,9.624356599717657,20,32.67718525701561,2.7683982108081353,0
32,3.2,9.372371028687079,20,32.014831883734956,2.8661791693491696,0
33,3.3000000000000003,9.532566375698313,20,31.363556448781264,2.96290404514193,0
34,3.4000000000000004,9.88593132947142,20,30.68902669033522,3.058458137829783,0
35,3.5,9.959967932421756,20,30.011780951094806,3.152733189932985,0
36,3.6,10.926750539345553,20,29.279451079398772,3.245619760110037,0
37,3.7,11.407133488301927,20,28.48501804332018,3.3370048337851728,0
38,3.8000000000000003,11.277176296154487,20,27.688448904857033,3.4267539491955024,0
39,3.9000000000000004,10.91301002643952,20,26.9280432428248,3.5148029809308947,1
40,4.0,10.587155710941003,20,26.212651169765945,3.6010594312364397,0
41,4.1000000000000005,9.865474085893998,20,25.547643807042633,3.685434854423312,0
42,4.2,8.961004550595437,20,24.986304851014307,3.76780459663742,0
43,4.3,8.436176563874287,20,24.502785927686556,3.8481131647395013,0
44,4.4,8.263198148832304,20,24.05936733826458,3.9262990633495796,0
45,4.5,8.44710088896717,20,23.621198028166166,4.002296250420235,0
46,4.6000000000000005,8.944193150441887,20,23.15409832591467,4.076043928778141,0
47,4.7,9.026205333978536,20,22.65587101969935,4.147484638899024,0
48,4.800000000000001,9.75676757007974,20,22.140615244510297,4.216568786959877,0
49,4.9,10.594029759866002,20,21.542260535943733,4.283252505153782,0
50,5.0,11.027069454078134,20,20.885373595977732,4.347498599667973,0
51,5.1000000000000005,10.878788362087912,20,20.22656451924043,4.40927607374674,1
52,5.2,10.517697692536123,20,19.6013863463404,4.468562041007237,1
53,5.300000000000001,10.252189982843165,20,19.012768784335485,4.525340286483149,1
54,5.4,9.269631692947065,20,18.495501814555464,4.579598413929692,1
55,5.5,8.50335147922282,20,18.071680091745744,4.6313340390670295,0
56,5.6000000000000005,8.020864729315754,20,17.714722859695154,4.680547636323206,0
57,5.7,7.854950180614048,20,17.39298343772031,4.727246837916597,0
58,5.800000000000001,8.03370021841779,20,17.073258814615592,4.771380141914989,0
59,5.9,8.521567587460261,20,16.722498673171483,4.812948026413616,0
60,6.0,8.884671469967728,20,16.320714155643902,4.852080194136471,0
61,6.1000000000000005,9.196565900554896,20,15.908371512561539,4.888865815304966,0
62,6.2,9.924811665068718,20,15.431241486390082,4.923374031492684,1
63,6.300000000000001,9.88252384541717,20,14.930675356977975,4.955670646342042,1
64,6.4,9.57475978608596,20,14.45424976497964,4.985819557660568,1
65,6.5,9.191006949369758,20,14.016613076328614,5.016601716364608,1
66,6.6000000000000005,8.923587120983056,20,13.60992151089885,4.985304555147425,1
67,6.7,7.981003046661108,20,13.271499706569474,4.994761740259754,1
68,6.800000000000001,7.315855713574055,20,13.010288060955132,5.027417081685355,1
69,6.9,6.857855986210507,20,12.805686594886472,5.033325075094746,1
