timestep,time_elapsed,ego_velocity,desired_speed,distance_to_lead,lead_speed,mode
0,0.0,1.266685463330584e-08,20,77.79769897460938,1.0040296203922465e-07,0
1,0.1,1.646799978416048e-07,20,77.79769897460938,1.2513945385354173e-07,0
2,0.2,4.212891618685892e-08,20,77.79769897460938,2.075643504250758e-07,0
3,0.30000000000000004,1.1645241085118817e-07,20,77.79769897460938,1.7954785727844546e-07,0
4,0.4,1.6559938846042456e-07,20,77.79769897460938,1.2646958600632048e-08,0
5,0.5,0.001794652908108436,20,77.8140869140625,0.3153033256638677,0
6,0.6000000000000001,0.782381296168911,20,77.81301879888656,0.5832574033105754,0
7,0.7000000000000001,1.2860758304762665,20,77.77322387695428,0.7770610153822994,0
8,0.8,1.7174859064675334,20,77.7112426760908,0.9730061299354454,0
9,0.9,2.294521863456212,20,77.61834716881475,1.194006824121577,0
10,1.0,2.9662404738542474,20,77.48318481453764,1.3876456407655549,0
11,1.1,3.730041588608077,20,77.29592895629075,1.6155493257304483,0
12,1.2000000000000002,4.427377326334475,20,77.06036377519875,1.857478555892254,0
13,1.3,5.124179484368613,20,76.78009034347454,2.1088050902911575,0
14,1.4000000000000001,5.459821832752286,20,76.46520997756316,2.3663819001549475,0
15,1.5,5.670877118822889,20,76.1598205763754,2.627392149643712,0
16,1.6,5.672422549847793,20,75.86767580123549,2.8891844326098424,0
17,1.7000000000000002,6.963041957039063,20,75.53967286953807,3.1491390702245226,0
18,1.8,8.107300019099304,20,75.10702516133256,3.4047454273454454,0
19,1.9000000000000001,9.020320192016277,20,74.59951783327678,3.653600672190821,0
20,2.0,9.820964150626136,20,74.03189087622596,3.8934493286959153,0
21,2.1,9.98698932881495,20,73.4424743688675,4.122261522750062,0
22,2.2,10.638895371974696,20,72.84643554794495,4.335821035139342,0
23,2.3000000000000003,11.448121448712177,20,72.18069458009788,4.532958605223496,0
24,2.4000000000000004,12.114197196161102,20,71.46176147518975,4.71314552452103,0
25,2.5,12.714856607462396,20,70.69738769808055,4.875309884406399,0
26,2.6,13.287861371255204,20,69.88989258478873,5.018836092128158,0
27,2.7,13.505616716905282,20,69.05111695712944,5.096530030153086,0
28,2.8000000000000003,13.824236471954334,20,68.20544435980426,5.084396794131261,0
29,2.9000000000000004,14.385019895945788,20,67.30667118966717,5.128649770465858,0
30,3.0,14.871310866984683,20,66.3611450845379,5.175007357516978,0
31,3.1,15.324300486054335,20,65.37326055470706,5.211142627804596,0
32,3.2,15.763393164260961,20,64.34393312918868,5.233477514104262,0
33,3.3000000000000003,16.197592540903994,20,63.27233886718753,5.241294813783759,0
34,3.4000000000000004,16.631102412683664,20,62.15740971780648,5.2353709019283805,0
35,3.5,17.06587495135093,20,60.99792506915024,5.217091121184944,0
36,3.6,17.50283903595985,20,59.792145533202095,5.1881487555371555,0
37,3.7,17.942435264350205,20,58.53933881771147,5.150372586900515,0
38,3.8000000000000003,17.956849128220888,20,57.260318044207914,5.1056627083682224,0
39,3.9000000000000004,18.37092121038867,20,55.95764682804203,5.055936273397636,0
40,4.0,18.76544869236368,20,54.60544640471876,5.00315011785781,0
41,4.1000000000000005,19.101638009621357,20,53.21455061062831,5.012671301699389,0
42,4.2,19.21360322463005,20,51.79634275500973,5.039170753835552,0
43,4.3,18.98481485630432,20,50.385123957813846,4.987753021363579,0
44,4.4,18.700875485516477,20,49.000792372200706,4.971030388183472,0
45,4.5,18.129870578535854,20,47.65491403453197,4.952790598811734,0
46,4.6000000000000005,17.54272948665039,20,46.36961419490936,4.940838521569629,0
47,4.7,17.008862541835516,20,45.138941997408196,4.9389434355619715,0
48,4.800000000000001,16.499937992706393,20,43.960517115551305,4.949251315173868,0
49,4.9,16.005047716383036,20,42.834003947659546,4.973279069858997,0
50,5.0,15.519983150117278,20,41.75967723951457,5.012411510799407,0
51,5.1000000000000005,15.043102067310171,20,40.735919601566856,5.043915040037503,0
52,5.2,14.777255773557423,20,39.75082934019346,5.0196399853004845,0
53,5.300000000000001,14.203537653429116,20,38.8124628190205,5.0367434074920485,0
54,5.4,14.063023250417123,20,37.913679615382904,5.10464558281388,0
55,5.5,14.287046111952883,20,37.015539613082844,5.204500785247908,0
56,5.6000000000000005,14.688242607334635,20,36.09536875295038,5.3290605972327585,0
57,5.7,14.609531100191669,20,35.169311028702055,5.474695999325444,0
58,5.800000000000001,14.684296313100342,20,34.266694039628774,5.6391722487050915,0
