timestep,time_elapsed,ego_velocity,desired_speed,distance_to_lead,lead_speed,mode
0,0.0,1.266685463330584e-08,20,67.46609497070312,1.0040296203922465e-07,0
1,0.1,1.646799978416048e-07,20,67.46609497070312,1.2513945385354173e-07,0
2,0.2,4.212891618685892e-08,20,67.46609497070312,2.075643504250758e-07,0
3,0.30000000000000004,1.1645241085118817e-07,20,67.46609497070312,1.7954785727844546e-07,0
4,0.4,1.6559938846042456e-07,20,67.46609497070312,1.2646958600632048e-08,0
5,0.5,0.001794652908108436,20,67.48684692383341,0.38686690805177726,0
6,0.6000000000000001,0.7823812961689111,20,67.48699951172654,0.5533841046407295,0
7,0.7000000000000001,1.2860758304762663,20,67.44866943374952,0.7921748721756376,0
8,0.8,1.7174859064675334,20,67.38610839898949,1.0205283171848238,0
9,0.9,2.294521863455703,20,67.29113769705647,1.208039689824608,0
10,1.0,2.9662390433267,20,67.15286254950433,1.3911969934430124,0
11,1.1,3.73004206550268,20,66.95947265631791,1.58920716705107,0
12,1.2000000000000002,4.4273782800243655,20,66.71456909196276,1.794907175265848,0
13,1.3,5.124180914881775,20,66.42129516735316,2.005949432874419,0
14,1.4000000000000001,5.4598118191484,20,66.08947754320594,2.2206981492969464,0
15,1.5,5.670871396669129,20,65.76315308503283,2.437790999434376,0
16,1.6,5.67241825820067,20,65.44592286740564,2.6559536357007136,0
17,1.7000000000000002,6.96304195695506,20,65.08883669583837,2.873921722736624,0
18,1.8,8.107301926389791,20,64.62335209117873,3.0904542916710365,0
19,1.9000000000000001,9.020322099309123,20,64.07974249214895,3.3043406522384298,0
20,2.0,9.820966057903236,20,63.473205653769384,3.514407307503243,0
21,2.1,9.986991236060627,20,62.842651489066924,3.7195200997665925,0
22,2.2,10.638898232891522,20,62.204193279901155,3.91856942835511,0
23,2.3000000000000003,11.44812240227945,20,61.49533102954738,4.1103310133420425,0
24,2.4000000000000004,12.114199103433938,20,60.733703899434325,4.293459934785452,0
25,2.5,12.714858514747853,20,59.927795778166065,4.469994195366492,0
26,2.6,13.287864232208939,20,59.080872049118696,4.63724586298962,0
27,2.7,13.505619577860813,20,58.20742856198799,4.794911669288919,0
28,2.8000000000000003,13.824238379241622,20,57.33706737130718,4.9424256079022815,0
29,2.9000000000000004,14.385023710579624,20,56.42462246382068,5.087562989011556,0
30,3.0,14.871314681622145,20,55.469544524332136,5.144879760155777,0
31,3.1,15.324306208028734,20,54.47070440576468,5.18809510504723,0
