timestep,time_elapsed,ego_velocity,desired_speed,distance_to_lead,lead_speed,mode
0,0.0,1.266685463330584e-08,20,28.657928466796875,1.0040296203922465e-07,0
1,0.1,1.646799978416048e-07,20,28.657928466796875,1.2513945385354173e-07,0
2,0.2,4.212891618685892e-08,20,28.657928466796875,2.075643504250758e-07,0
3,0.30000000000000004,1.1645241085118817e-07,20,28.657928466796875,1.7954785727844546e-07,0
4,0.4,1.6559938846042456e-07,20,28.657928466796875,1.2646958600632048e-08,0
5,0.5,0.001794652908108436,20,28.670928955078125,0.2628930509251078,0
6,0.6000000000000001,0.782381296168911,20,28.66430664062811,0.5280023712999307,0
7,0.7000000000000001,1.2860758304762665,20,28.61624145507914,0.6760527428889826,0
8,0.8,1.7174845951680469,20,28.54067993164069,0.8857152567299328,0
9,0.9,2.3000446164445254,20,28.42852783216664,1.0083042694465663,0
10,1.0,2.96626502146186,20,28.270019531268595,1.1686145071932534,0
11,1.1,3.7296019305431676,20,28.05111694352149,1.3005199432993024,0
12,1.2000000000000002,4.426837052588012,20,27.772918701612262,1.4282597303792186,0
13,1.3,5.123588662914463,20,27.438537598828912,1.5643934015050636,0
14,1.4000000000000001,5.459056487298061,20,27.058105471050787,1.7019872669861837,0
15,1.5,5.670087453587731,20,26.67507934993101,1.8394672875823685,0
16,1.6,5.671640990756046,20,26.29296875677765,1.9763168102488033,0
17,1.7000000000000002,6.962276605055965,20,25.862854014062208,2.112360001284329,0
18,1.8,8.106545628817843,20,25.31600953668812,2.2475166328364824,0
19,1.9000000000000001,9.019565796760041,20,24.68283083324663,2.3817374714721877,0
20,2.0,9.573420764755932,20,23.987030062329385,2.5149824628731023,0
21,2.1,9.408558049214143,20,23.291290325623216,2.647212506393459,1
22,2.2,8.985676798361364,20,22.64239507880933,2.7783977997002887,1
23,2.3000000000000003,8.457852370090674,20,22.055236880419557,2.908505441037839,1
24,2.4000000000000004,7.897958323413172,20,21.5359802863538,3.0375118269638737,0
25,2.5,7.4853835614785424,20,21.07995611130237,3.165391208276009,0
26,2.6,7.353084153215761,20,20.66241460122889,3.2921235578150556,0
27,2.7,7.546731590146326,20,20.253082319777,3.4176898020837867,0
28,2.8000000000000003,8.048860705741658,20,19.81924442294796,3.542070152351377,0
29,2.9000000000000004,8.780000824140458,20,19.333953890617618,3.6652505419147396,0
30,3.0,9.27470890119121,20,18.79446413650145,3.787213327812874,0
31,3.1,9.14706429986195,20,18.255401630706437,3.9079418207200614,1
32,3.2,8.76885518811966,20,17.75677491784495,4.027415278242197,1
33,3.3000000000000003,8.2678719528744,20,17.315429699501355,4.145602229116078,0
34,3.4000000000000004,7.724141694475719,20,16.938903817624855,4.262432578283039,0
35,3.5,7.319545818537838,20,16.623443610191423,4.37747812597248,0
36,3.6,7.188002665474873,20,16.34481811973054,4.491620544098059,0
37,3.7,7.37733282176999,20,16.07336426053136,4.606010917539084,0
38,3.8000000000000003,7.873623546042479,20,15.776885987623574,4.719044212438193,0
39,3.9000000000000004,8.401449355825918,20,15.434692382933179,4.831082825044884,1
40,4.0,8.551085600891872,20,15.073455810703269,4.942129616372535,1
41,4.1000000000000005,8.52814590828239,20,14.719085694620018,5.0512476013990755,1
42,4.2,8.411963575731885,20,14.38040161485583,5.070298676460924,1
43,4.3,8.24285327346171,20,14.058197028388753,5.086522584143531,1
44,4.4,8.04475985471945,20,13.759979259241211,5.153953557418836,1
45,4.5,7.832075695011262,20,13.490081803721678,5.237185483661593,1
46,4.6000000000000005,7.61357459810694,20,13.250518821904363,5.326548582148337,1
47,4.7,7.39476069525888,20,13.041809112579339,5.4179239335041425,1
48,4.800000000000001,7.179143031029931,20,12.863952675692692,5.509579188302739,1
